"","p-value","R-squared","p.valor_beta0","p.valor_ControlvsPhosphorus","p.valor_Time","p.valor_TimexControl","p.valor_Time2","p.valor_Time2xControl","p.valor_Time3","p.valor_Time3xControl"
"Zm00001eb321480",8.19996510094096e-12,0.799076359373924,NA,NA,0.00897017986085571,0.0103443108101206,0.032770202044639,0.027520208782228,NA,NA
"Zm00001eb321540",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb321550",2.56336808469662e-08,0.644765536803745,4.60191130962412e-16,NA,2.30018010732673e-05,NA,NA,NA,NA,NA
"Zm00001eb321560",0.00120736957618141,0.379383595859612,2.31721810971774e-26,NA,NA,NA,0.00399102838743665,NA,NA,NA
"Zm00001eb321590",0.0160185709381787,0.397425578024947,0.0108588850686633,NA,NA,NA,NA,0.0207956190056139,NA,0.02551015035944
"Zm00001eb321610",2.25353647839096e-06,0.614498765828005,1.80500739104017e-14,NA,0.00103969721004513,NA,0.00449921824026292,NA,NA,NA
"Zm00001eb321670",7.1381235321403e-17,0.821847098818328,1.94280849537737e-26,NA,NA,NA,9.3422865049215e-08,0.000231548357215769,NA,NA
"Zm00001eb321680",0.000130517065394027,0.476714636440467,3.3293756618172e-18,NA,0.000882352929226134,NA,NA,NA,NA,NA
"Zm00001eb321800",NA,0,0.00325563196441211,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb321840",5.45680546352422e-06,0.669532632667102,5.97344383636001e-08,0.0107240531408715,NA,0.0161090810577325,0.0206771636319495,0.0132133197365197,NA,NA
"Zm00001eb321870",0.0110804996011012,0.267331841548636,2.02360024245699e-19,0.0218844453470856,NA,NA,NA,NA,NA,NA
"Zm00001eb321900",0.00669533860261112,0.396545788179614,NA,NA,NA,0.0245904958757243,NA,0.023176141364967,NA,NA
"Zm00001eb322130",4.15090533306639e-14,0.774212613987149,6.84643369086891e-18,NA,4.80524831516734e-06,NA,NA,NA,0.000165631931000381,NA
"Zm00001eb322140",9.61027037623847e-06,0.604726432288437,0.00020907585956672,NA,0.00363870723804627,NA,0.0165009908960632,NA,NA,NA
"Zm00001eb322180",8.73628269593019e-08,0.663793320128374,4.03068206365328e-17,NA,NA,NA,0.00247610566764387,NA,0.0115317582535826,NA
"Zm00001eb322190",0.00016459973420896,0.427633171191879,2.8636890449054e-07,NA,NA,NA,0.000622871979375645,NA,NA,NA
"Zm00001eb322200",4.48414075320444e-06,0.500033326824315,NA,NA,0.000483213312538245,NA,0.00212257614657583,NA,NA,NA
"Zm00001eb322210",3.50321509047601e-06,0.557651917246447,4.89267750230145e-13,NA,0.000203166260263387,NA,NA,NA,NA,NA
"Zm00001eb322220",7.57533658807327e-06,0.58631695427003,2.18926816456149e-12,NA,NA,NA,0.0118906544853721,NA,0.0438629028656888,NA
"Zm00001eb322260",4.22504447904107e-06,0.6398647765487,1.32395256545021e-17,NA,NA,NA,0.000237735490800361,0.0432181515612476,NA,NA
"Zm00001eb322270",2.12643560438447e-06,0.571750433273201,3.63135070027827e-12,NA,0.000169218833632352,NA,NA,NA,NA,NA
"Zm00001eb322280",0.0103724935944594,0.39389775977769,2.55218446478214e-15,0.0206773204477144,NA,0.00772079566532544,NA,NA,NA,NA
"Zm00001eb322350",2.06018214101861e-05,0.560043398474616,NA,NA,0.00135459441037686,NA,NA,NA,NA,0.020423919123301
"Zm00001eb322380",1.34226753555789e-05,0.539298387427124,8.438751489125e-16,NA,0.000347284657578299,NA,NA,NA,NA,NA
"Zm00001eb322410",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb322450",0.000814926150171299,0.413267086987916,1.31545705512934e-21,NA,NA,NA,0.00306533192119489,NA,NA,NA
"Zm00001eb322560",2.73295160466608e-07,0.613312854525933,2.86656311270693e-10,NA,NA,NA,0.0110855495988225,NA,0.0442324002681237,NA
"Zm00001eb322570",6.46447358021391e-06,0.602126930522359,7.39530297939419e-16,NA,0.00226566444018967,NA,NA,NA,0.0344331216149304,NA
"Zm00001eb322580",1.24070870633808e-05,0.539230098003737,5.43443408113898e-15,NA,0.000216211738998604,NA,NA,NA,NA,NA
"Zm00001eb322610",1.00550926941787e-07,0.63012248166661,8.64605277546155e-14,NA,NA,NA,0.00269065384504973,NA,0.0120565491937809,NA
"Zm00001eb322650",2.07291874886188e-06,0.604825508955349,1.88972795222293e-17,NA,NA,NA,0.0107119818600787,NA,0.0417092565296852,NA
"Zm00001eb322660",0.000320486162664963,0.512487625883807,1.56972293836316e-21,NA,NA,NA,0.00149872478503716,NA,NA,0.0112930094951968
"Zm00001eb322690",NA,4.4889640035745e-16,2.30642694537959e-05,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb322750",4.39463256049252e-10,0.739576269963953,5.49023315089269e-15,NA,NA,NA,0.000562014870426704,0.00836549449189692,0.00378132529143694,NA
"Zm00001eb322790",3.80942323090014e-29,0.917299307128525,NA,0.0044882098509125,0.000116670086074471,0.00189176112057968,NA,0.00419459427088067,0.00302750736879037,NA
"Zm00001eb322810",8.07204497653422e-17,0.802924699937225,9.96264831256356e-10,NA,5.47718569439593e-06,NA,NA,NA,0.000805619403478375,NA
"Zm00001eb322850",4.59007981244955e-15,0.848516976702486,2.10273486368878e-06,NA,0.0272939377034455,NA,0.0225782489299467,0.00835940974955575,0.03331266645782,0.034033804514483
"Zm00001eb322880",0.000710031046190319,0.461862882881773,0.00787273531335399,NA,0.00056820994802681,NA,NA,NA,NA,NA
"Zm00001eb322910",2.88472485859568e-07,0.635911480141159,3.16942694887863e-16,NA,NA,NA,0.00479784020899532,NA,0.0204164344801427,NA
"Zm00001eb323000",6.06384534901393e-18,0.753455148610408,3.84841231914578e-10,NA,NA,NA,NA,0.000110732621106827,2.67959945649712e-06,NA
"Zm00001eb323030",5.98881445773143e-21,0.865080630678719,9.97831892671581e-16,NA,NA,NA,1.27736575144855e-05,0.00565170764813971,0.000178642715963868,NA
"Zm00001eb323090",2.28676439439033e-86,0.893464885508487,NA,NA,NA,NA,NA,NA,3.94426003169548e-09,5.47779859657487e-06
"Zm00001eb323100",0.000433648077713403,0.455983041510958,0.000210528173018904,NA,0.0111245965441347,NA,0.0250486195679952,NA,NA,NA
"Zm00001eb323110",2.04983517744431e-10,0.734249031348029,3.93231654730099e-21,NA,NA,NA,0.000415851995086945,NA,0.00226668903542158,NA
"Zm00001eb323140",9.44472081039871e-11,0.719648344013773,2.44677761524287e-22,NA,5.76853504920737e-06,NA,NA,NA,NA,NA
"Zm00001eb323150",2.14939793893908e-09,0.706510194265853,9.03583538750118e-08,NA,NA,NA,0.000468852713196088,NA,0.002261002822012,NA
"Zm00001eb323200",4.73350405216408e-06,0.546720421640635,8.50731576542862e-14,NA,0.000121103960754261,NA,NA,NA,NA,NA
"Zm00001eb323230",3.19937477099961e-05,0.562808248697187,0.00380204251945258,NA,0.0426080926271188,NA,0.0238479427951685,NA,0.0193496658077763,NA
"Zm00001eb323240",0.00101932314550312,0.49008433294241,5.76724230762212e-10,NA,NA,NA,0.0016748402931556,NA,NA,NA
"Zm00001eb323290",0.0015011701244201,0.312763241026506,3.09911448337456e-08,NA,NA,NA,NA,0.0192284725886947,NA,NA
"Zm00001eb323300",6.48848261564554e-07,0.554068115043922,3.21688081357487e-08,NA,2.6567332674205e-05,NA,NA,NA,NA,NA
"Zm00001eb323330",9.85908444762856e-05,0.554798625044701,1.19289819123366e-06,NA,NA,NA,0.00649583485112297,NA,0.0126586010226229,NA
"Zm00001eb323340",5.08604161045424e-05,0.482842875241222,1.88663882987035e-10,NA,0.000288145606623658,NA,NA,NA,NA,NA
"Zm00001eb323350",9.27895162835792e-05,0.535006146305119,0.000149542120852559,NA,NA,NA,0.00203194940640306,NA,0.00437650596672272,NA
"Zm00001eb323360",0.0026135473129457,0.35426456947545,9.59609849622781e-08,NA,0.00392927750323532,NA,NA,NA,NA,NA
"Zm00001eb323370",4.56320196695544e-08,0.7136889714798,0.00823976240000532,0.0110104606453753,0.0002004185298747,0.0216032415837174,NA,NA,0.0124488283796833,NA
"Zm00001eb323410",0.000321280906000597,0.458585561987491,5.13010041483098e-08,NA,NA,NA,0.000949910542803375,NA,NA,NA
"Zm00001eb323420",3.22333541557485e-06,0.603527011129258,NA,NA,NA,NA,0.00886925743151428,NA,0.0247816488669392,NA
"Zm00001eb323430",6.13175469467676e-09,0.685435883478389,9.7749506393768e-06,NA,0.000507435021494942,NA,NA,NA,NA,NA
"Zm00001eb323450",1.84945426407105e-06,0.661715253555708,3.09175364615692e-16,NA,NA,NA,0.0075951074429239,0.0227156232038487,0.036807111272837,NA
"Zm00001eb323460",4.06244104980715e-05,0.510804505486274,1.89387478881562e-28,NA,NA,NA,0.000516109106297463,NA,NA,NA
"Zm00001eb323530",9.98252040025796e-05,0.466847354087395,7.53024528309809e-15,NA,NA,NA,0.000781021262558535,NA,NA,NA
"Zm00001eb323570",0.000360526476447187,0.444669211472033,3.77397441535583e-24,NA,NA,NA,0.00167771840056876,NA,NA,NA
"Zm00001eb323600",4.07051562631352e-05,0.55412199845153,4.57980932558377e-12,NA,0.00358285847231017,NA,0.0138416214190947,NA,NA,NA
"Zm00001eb323610",NA,1.32345389545806e-16,0.0208100914160739,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb323640",1.21833259584742e-06,0.58427378371282,1.55406597889653e-07,NA,NA,NA,0.00376993281372884,NA,0.014583170092201,NA
"Zm00001eb323670",0.0197340496830491,0.222204681445023,NA,NA,NA,0.0417672997738305,NA,NA,NA,NA
"Zm00001eb323680",NA,0,0.00867050573021776,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb323700",1.46808886253573e-09,0.74448393445221,3.55772916509166e-13,NA,0.000507767653268678,NA,NA,0.0390864499950273,0.0468720545459065,NA
"Zm00001eb323730",3.2215431129911e-17,0.784279377861467,1.20471383971142e-19,NA,NA,NA,7.65900680407491e-08,NA,NA,NA
"Zm00001eb323760",4.46565643863607e-10,0.662024860019386,1.12576165650121e-10,NA,NA,NA,7.97597178065094e-05,NA,NA,NA
"Zm00001eb323770",1.09712822700749e-06,0.585710778004628,9.26361621149938e-14,NA,6.216041297774e-05,NA,NA,NA,NA,NA
"Zm00001eb323780",0.00154183837581573,0.412776698047943,2.14707871232164e-05,NA,NA,NA,0.0191709985296106,NA,NA,NA
"Zm00001eb323860",2.04576590125709e-05,0.563523245732481,1.62012790811528e-16,NA,NA,NA,0.000666791606406558,NA,NA,0.00725936114359123
"Zm00001eb323890",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb323920",1.26624326455875e-05,0.525245855870731,1.57122019536479e-17,NA,NA,NA,0.00028505052430535,NA,NA,NA
"Zm00001eb323930",3.71788232781038e-18,0.791109206819328,0.000695063444985268,NA,NA,0.00207878081780119,2.02485914975431e-06,NA,NA,NA
"Zm00001eb324050",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb324060",NA,0,0.00867050573021772,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb324070",2.43497184135809e-05,0.509157439464586,0.000301976899130907,NA,NA,NA,0.000245562545969875,NA,NA,NA
"Zm00001eb324090",9.18470736931946e-14,0.760096276597111,9.62064265088844e-29,NA,NA,NA,5.74798496224085e-07,NA,NA,NA
"Zm00001eb324100",NA,7.36204494308066e-14,7.40351825708145e-24,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb324120",NA,4.1365436395644e-15,0.00867050573021779,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb324150",3.91684018454814e-10,0.800654610509193,NA,0.0127337166998423,0.010634971302948,0.0176452715173678,0.0127329615774927,0.0135065088445622,NA,NA
"Zm00001eb324160",8.29922677973756e-06,0.571010951888118,1.67676542858053e-19,NA,NA,NA,NA,0.000313678694589038,NA,NA
"Zm00001eb324170",0.000521428394044326,0.481828723886797,2.17276865927766e-08,NA,0.00260398681704529,NA,0.004448624624384,NA,NA,NA
"Zm00001eb324190",NA,0,0.00830732989314083,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb324200",4.52167045927085e-05,0.577815557742549,1.07884340156953e-06,NA,0.00181055614450559,NA,0.00415928646778795,NA,NA,NA
"Zm00001eb324220",1.64538846991803e-07,0.638713063381708,2.43290011556079e-09,NA,NA,NA,0.000249990662108929,NA,0.000769546413542004,NA
"Zm00001eb324230",7.92244917865809e-05,0.47498438948009,NA,NA,0.00465569637152072,NA,NA,NA,NA,NA
"Zm00001eb324240",1.73216012377519e-19,0.819312005829986,5.75316105826973e-26,NA,6.26829536982231e-08,NA,NA,NA,NA,NA
"Zm00001eb324300",0.000843836516919,0.478761791809774,1.70235690590559e-10,NA,0.0146206707642634,NA,0.0437120937973365,NA,NA,NA
"Zm00001eb324320",0.000284719013160474,0.490333495524649,1.90475872769051e-05,NA,0.0010568760629949,NA,0.000893186806259961,NA,NA,NA
"Zm00001eb324390",3.1680357740327e-05,0.596043151344214,2.65925108702115e-18,NA,0.000252121665080066,NA,NA,NA,NA,0.0385608316645862
"Zm00001eb324410",1.42049321099156e-06,0.612318377252422,NA,NA,0.000803092934222415,NA,NA,NA,0.00523285147776537,NA
"Zm00001eb324440",6.04716626141725e-07,0.618404983673342,1.27502515431848e-16,NA,NA,NA,0.00206975382354252,NA,0.00789389074207933,NA
"Zm00001eb324480",9.36393654828528e-10,0.724993465578892,9.4385236020294e-15,NA,NA,NA,1.31344925404215e-05,0.0300263327847955,NA,NA
"Zm00001eb324540",1.01987268060917e-07,0.642587764531298,2.15089711503991e-11,NA,0.000649922860006951,NA,0.00389736335446764,NA,NA,NA
"Zm00001eb324550",1.05422927444795e-14,0.763577863209495,0.00133887590099391,0.00206013052184105,0.00034868536854737,NA,0.000720423441733865,NA,NA,NA
"Zm00001eb324580",9.46949413754370e-10,0.756654824496536,2.95266451728105e-15,NA,NA,NA,0.00637591010614564,0.0130954195039379,0.0480918338195063,NA
"Zm00001eb324600",3.97385835732823e-07,0.601173396308573,7.08084265953188e-06,NA,0.000381581367139606,NA,0.00209475352925207,NA,NA,NA
"Zm00001eb324630",2.47018677484656e-13,0.768628168343821,1.74318951614158e-09,NA,NA,NA,1.15509387945938e-06,0.00493896950356733,NA,NA
"Zm00001eb324710",1.04423080140255e-05,0.566565208107378,6.62418857000176e-12,NA,0.000426468321048535,NA,0.0011182726822695,NA,NA,NA
"Zm00001eb324740",4.06594596163384e-05,0.526124592933728,1.68729778635807e-21,NA,NA,NA,0.000173799833500582,0.0362732290671353,NA,NA
"Zm00001eb324750",8.54197268545755e-06,0.578118274825214,7.43677942916671e-10,NA,0.00031895637058773,NA,0.000862989111019964,NA,NA,NA
"Zm00001eb324850",1.48289775629697e-05,0.556392052525494,3.5035675113477e-12,NA,0.00904773073913618,NA,0.0433699530652439,NA,NA,NA
"Zm00001eb324900",7.61601427225863e-06,0.582161018137446,1.43246015957513e-23,NA,NA,NA,9.68800508800064e-05,0.0463637673285851,NA,NA
"Zm00001eb324930",0.000295215069237734,0.586797943856999,1.47953369204406e-19,0.0238130015621381,NA,0.0205458995434569,0.0256892691060034,0.0185729589999346,NA,NA
"Zm00001eb324970",0.00110289346319384,0.537475528377192,1.03475034977851e-18,NA,NA,0.00315020621076289,NA,0.00935305279440264,NA,0.0166212991164926
"Zm00001eb325120",8.97265130843124e-13,0.746928868684651,0.00321197883727019,NA,0.00655668704462586,NA,0.00342683479317481,NA,NA,0.048213729309217
"Zm00001eb325180",0.00737104972624583,0.414147205154871,0.000425367521645814,NA,NA,0.0337318693265021,NA,0.0296065548422367,NA,0.0323737821287265
"Zm00001eb325210",0.00147075409696559,0.374944490747887,0.0452573969183425,NA,NA,NA,0.00835795145801417,NA,NA,NA
"Zm00001eb325290",2.1341116769825e-05,0.576484946778791,0.0372665868013003,NA,0.00037315818591891,NA,NA,NA,NA,NA
"Zm00001eb325300",1.79136384162851e-14,0.740597776245772,0.000461549530584892,NA,NA,NA,0.000162948985598873,NA,0.00131159670462557,NA
"Zm00001eb325340",3.84302012448032e-08,0.685410811353912,5.07965660276987e-06,NA,NA,NA,0.00649915822196254,NA,0.0356639312582122,NA
"Zm00001eb325380",0.00134431701169053,0.393060294981627,5.7810401243211e-21,NA,NA,NA,0.00438637543072528,NA,NA,NA
"Zm00001eb325410",1.07224949404278e-13,0.791769625038124,2.57680698948198e-25,NA,NA,NA,4.22490922486198e-07,0.00386262848934686,NA,NA
"Zm00001eb325510",0.0123148685494192,0.436890986007228,NA,NA,NA,NA,NA,0.0407285041154312,NA,NA
"Zm00001eb325530",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb325560",9.03408042986179e-05,0.488658972004211,0.0394283485269829,NA,NA,NA,0.00112111125065927,NA,NA,NA
"Zm00001eb325570",4.87216752014119e-07,0.692564972101954,1.06136252911596e-09,0.00641806202674789,0.00409284546640606,NA,NA,NA,0.0282125157803672,NA
"Zm00001eb325640",5.51328138281428e-09,0.689065540485506,4.50615377187873e-15,NA,NA,NA,0.00307350959042123,NA,0.017406662955728,NA
"Zm00001eb325650",0.00108096233641658,0.519849076285986,3.07773657077889e-07,NA,0.0176490567314735,NA,0.0324852722125437,NA,0.0491145713000592,NA
"Zm00001eb325680",0.0215320835461135,0.218730572143773,1.98695954616529e-05,NA,NA,NA,0.0262245587389907,NA,NA,NA
"Zm00001eb325710",1.41998855912655e-14,0.78801980855121,1.35357857015702e-11,NA,NA,NA,8.04453081408844e-06,NA,3.72011255295412e-05,NA
"Zm00001eb325740",0.000108587279417855,0.479621813296441,1.21193802048775e-16,NA,NA,NA,0.000693821685578815,NA,NA,NA
"Zm00001eb325760",2.34274517389979e-11,0.731691365296994,6.71326022092746e-11,NA,0.000155076325970081,NA,0.00158840670187019,NA,NA,NA
"Zm00001eb325790",3.41356053267087e-05,0.515728299064135,1.78205357986292e-07,NA,NA,NA,0.000345673048080779,NA,NA,NA
"Zm00001eb325890",3.74522422004183e-06,0.530038705026975,NA,NA,0.000833559875077122,NA,NA,NA,NA,NA
"Zm00001eb325920",0.00371556627067757,0.461971508619627,2.21474743160984e-26,0.00400838995156073,NA,0.00238320754580455,NA,NA,NA,0.00295161356650486
"Zm00001eb325930",1.95038915375762e-17,0.84283459843099,0.0022666340874249,NA,0.00924743818888271,NA,0.0135422305618035,NA,0.0160655516197711,NA
"Zm00001eb325950",1.15878826297025e-06,0.573143923894859,1.29246932594951e-14,NA,0.000195541894883896,NA,NA,NA,NA,NA
"Zm00001eb326030",7.60348137200387e-07,0.587080250930288,1.08333707530147e-13,NA,7.00837114745064e-05,NA,NA,NA,NA,NA
"Zm00001eb326040",0.000384061799820607,0.623674873105379,NA,0.0437152470094373,0.0301131419854771,0.0186674980708388,0.015696840043084,0.0139294530542416,0.0117347611247249,NA
"Zm00001eb326080",5.31290864945276e-06,0.632210663347456,4.97361920278144e-17,0.0430130956560841,NA,NA,0.000576067536293646,NA,NA,NA
"Zm00001eb326130",0.000582406797136377,0.411700285324814,1.1531224541489e-18,NA,NA,NA,0.00215890901801826,NA,NA,NA
"Zm00001eb326150",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb326190",8.49678118297989e-07,0.618874619111255,1.64328857459295e-11,NA,0.000246695757000348,NA,NA,NA,NA,NA
"Zm00001eb326200",NA,1.33332107082326e-15,1.29084409841333e-11,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb326240",1.54472955426102e-05,0.59735986499324,4.88609324798937e-20,0.000172538198288578,NA,0.000726451986663,NA,NA,NA,0.00116371260817739
"Zm00001eb326320",6.51984806664466e-05,0.495639289453044,2.39540003683123e-20,NA,NA,NA,0.000535031671057677,NA,NA,NA
"Zm00001eb326360",2.47027867960206e-07,0.620182912916469,4.26636688812776e-15,NA,NA,NA,0.0052693494091625,NA,0.0230880814423631,NA
"Zm00001eb326420",6.27403387722095e-06,0.585046282191079,0.0365081784139883,NA,NA,NA,0.000465520454237324,0.0260157881866577,NA,NA
"Zm00001eb326430",NA,1.08373135388386e-15,0.0155775940634426,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb326480",NA,2.41339211512208e-15,0.00419678380224759,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb326550",NA,4.1365436395644e-15,0.00867050573021779,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb326560",1.45135800814456e-20,0.862353629432867,4.00169060588049e-11,0.00724735986395218,NA,0.00595039611855984,4.57688022007202e-05,0.00683506153300842,NA,NA
"Zm00001eb326570",1.36830703130169e-23,0.829380827448756,4.88896997988596e-16,NA,NA,NA,1.71415311773302e-08,NA,NA,NA
"Zm00001eb326620",1.62108137551339e-08,0.669300085942174,2.80905968422072e-07,NA,0.00297920158415152,NA,0.0262510304184757,NA,NA,NA
"Zm00001eb326630",1.5129900659041e-05,0.565504574453861,2.53156441350818e-18,NA,0.00122549633163349,NA,NA,NA,0.0131084352268379,NA
"Zm00001eb326690",0.00679920326888928,0.399048433081689,3.46626412675395e-09,NA,NA,NA,NA,0.0067235094683789,NA,0.00697299400668473
"Zm00001eb326710",3.36081123664308e-08,0.681924156026776,3.77910474325246e-11,NA,5.43229026460114e-05,0.0176749591683959,NA,NA,NA,NA
"Zm00001eb326750",0.00012942855406511,0.526386220054278,0.0206239156992546,NA,0.00820056319951053,NA,0.0083613696886817,NA,NA,NA
"Zm00001eb326780",0.00611559259682491,0.288357803941031,1.13324382677525e-06,NA,NA,NA,0.00272251098811622,NA,NA,NA
"Zm00001eb326800",0.00084316501228661,0.396091902390897,0.000111187084729527,NA,0.00808574993127767,NA,0.00416890730318228,NA,NA,NA
"Zm00001eb326840",1.41608785162693e-09,0.699717636235945,2.16161306916155e-11,NA,1.33059849420042e-05,NA,5.72628740324391e-05,NA,NA,NA
"Zm00001eb326850",0.00122172800470274,0.450131386577693,5.15857853587384e-19,NA,NA,NA,NA,0.00261266499929086,NA,0.00273695274294642
"Zm00001eb326880",0.00737892054204763,0.408437353134805,3.18973963784152e-20,0.005571539656819,NA,0.0438759974818682,NA,NA,NA,NA
"Zm00001eb326940",0.0118151060687944,0.31943668057705,0.00042594484728305,NA,NA,NA,0.0104404548642005,NA,NA,NA
"Zm00001eb326960",0.000147408861976093,0.535801450206017,3.94215995104218e-19,NA,NA,NA,0.00141279347140001,0.0107133377737946,NA,NA
"Zm00001eb326970",2.08564199148422e-06,0.580046268912722,0.0169650738523755,NA,NA,NA,0.0131839572812643,0.0137241691348161,0.0480178784119958,NA
"Zm00001eb326990",1.66848339625889e-11,0.748737418822998,2.04968234551487e-07,NA,9.36652026584614e-06,NA,NA,NA,NA,0.00367689993801111
"Zm00001eb327000",2.83037621053665e-24,0.889552747079794,0.00169396004978098,NA,5.81803393433015e-06,0.0163826609360068,0.000168294272438505,NA,NA,NA
"Zm00001eb327020",1.08326275801293e-05,0.559905413751793,NA,0.0118778638050661,NA,NA,0.0148766916893652,NA,NA,NA
"Zm00001eb327040",1.33591931653682e-08,0.561190940673628,2.23241699172055e-18,NA,NA,NA,4.64102056507716e-06,NA,NA,NA
"Zm00001eb327050",1.71639214492393e-10,0.748972320527226,4.21808328877933e-13,NA,NA,NA,0.00499481265397468,0.011200490795071,NA,0.00763274341817176
"Zm00001eb327080",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb327190",0.000406902664605703,0.451969100372874,NA,NA,NA,NA,NA,NA,0.00389654076735512,NA
"Zm00001eb327210",9.58727714606122e-06,0.620086527222143,1.086800680481e-17,NA,0.0166418836309902,0.00364321322102625,0.00387507812991175,NA,NA,NA
"Zm00001eb327220",1.13249483170894e-05,0.592409141987637,1.12627373243549e-14,NA,0.000342675761799735,NA,0.000838468129872274,NA,NA,NA
"Zm00001eb327230",2.54709321596512e-09,0.65235991654243,1.92981156039094e-18,NA,1.3019028557428e-05,NA,NA,NA,NA,NA
"Zm00001eb327320",3.71444365317571e-10,0.730003642106121,4.50443445869494e-12,NA,2.32271311807447e-05,NA,NA,0.00668723487431252,NA,NA
"Zm00001eb327380",NA,2.61450812471558e-15,0.00419678380224759,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb327510",6.5585179616009e-06,0.595681989815221,7.63540701275767e-14,NA,0.00862255524903495,NA,0.0430535913226816,NA,NA,NA
"Zm00001eb327660",0.000269306348879637,0.494248630124603,0.0153090760723235,NA,NA,NA,NA,NA,0.0160914587182971,NA
"Zm00001eb327670",0.0106889928893279,0.293533217398386,1.69780373569999e-18,NA,NA,NA,0.0153670421525947,NA,NA,NA
"Zm00001eb327690",0.00026553969650173,0.416677575972527,1.10702829098093e-19,NA,NA,NA,NA,NA,NA,0.000990304350196393
"Zm00001eb327780",2.80925650283641e-06,0.557633866026417,9.30325967406932e-17,NA,0.000127275108299049,NA,NA,NA,NA,NA
"Zm00001eb327890",2.07745496994226e-05,0.547619512214814,0.000242277632131763,NA,NA,NA,0.000469466456057906,NA,NA,NA
"Zm00001eb327930",NA,0,0.0370987874295308,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb328010",1.18793023720392e-19,0.843066635654022,5.19539134058791e-20,NA,1.14985166705743e-07,NA,NA,0.014467736708604,NA,NA
"Zm00001eb328070",0.000729025092538255,0.43586563386964,2.74047797349183e-19,NA,0.00347450741854076,NA,NA,NA,NA,NA
"Zm00001eb328180",NA,6.0334802878052e-16,0.00419678380224768,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb328250",0.000451761165962021,0.485910081035271,7.89451360615406e-09,NA,0.0139064097110257,NA,0.0463819445481458,NA,NA,NA
"Zm00001eb328310",1.76902340888082e-11,0.728054094779997,5.81960350305632e-19,NA,9.36067043889973e-07,NA,NA,0.00129864882615563,NA,NA
"Zm00001eb328330",3.75571261926771e-06,0.57704756129019,8.87645795375203e-08,NA,0.00148756952817052,NA,0.00691089174106656,NA,NA,NA
"Zm00001eb328350",4.39853332897481e-08,0.690767945406696,1.16133685639814e-08,NA,NA,NA,0.00170893521746169,NA,0.0082236436846082,NA
"Zm00001eb328400",3.33183641476055e-06,0.554847395281948,3.00387452511931e-16,NA,0.000135386029306706,NA,NA,NA,NA,NA
"Zm00001eb328410",1.73717377563842e-06,0.590150944853435,4.04229128878605e-12,NA,0.00100534277316059,NA,0.00487244888161028,NA,NA,NA
"Zm00001eb328450",3.02310043912545e-06,0.670925884699755,5.17441408752997e-16,NA,NA,NA,0.00847879318906267,0.013619005631912,0.0390347269741099,NA
"Zm00001eb328470",0.00602007574797583,0.598344373033405,NA,0.0137116561098776,0.0220844072628849,0.0154305099590418,0.0294414317647764,0.0154682632739608,0.0412137859665394,0.0160716827789571
"Zm00001eb328560",4.00095017630135e-08,0.647759459140995,3.15394908887329e-23,NA,NA,NA,4.28026733116248e-05,NA,NA,NA
"Zm00001eb328610",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb328650",6.8950127680393e-05,0.560729811641629,2.76747877938991e-11,0.016749367969047,NA,NA,0.00593981624114356,NA,NA,NA
"Zm00001eb328710",5.59654619769103e-05,0.538121620783638,4.29868186393898e-17,NA,0.000576969873018466,NA,NA,NA,0.00274190107714256,NA
"Zm00001eb328760",2.00943465726323e-05,0.548021859101263,3.01958471016791e-17,NA,NA,NA,0.000388654307578724,NA,NA,NA
"Zm00001eb328880",NA,0,0.00867050573021776,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb328940",9.86756947959757e-05,0.523267347535971,1.82401334086881e-06,NA,NA,NA,0.0012431616524949,0.0134522004152322,NA,NA
"Zm00001eb329160",2.05873628733531e-09,0.69130759492502,1.12795119243188e-06,NA,8.02884931343951e-05,NA,0.000474238487583826,NA,NA,NA
